InvoiceNo,ItemNo,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,ProjectCode
SO2105191,I1B0030008,BRACKET   A4 5377,2,05/07/2021,760,CUSM006,PB210952
SO2105191,I1A0050081,AXIS WASHER       323001050012,1,05/07/2021,95,CUSM006,PB210952
SO2105191,I1S0030001,DUST SEAL            DKI40X52X7X10,2,05/07/2021,247,CUSM006,PB210952
SO2105191,I100006116,LINER                     3B6300B2011,1,05/07/2021,42750,CUSM006,PB210952
SO2105191,I100013664,BUFFLE PLATE      3B6370B2003,2,05/07/2021,16625,CUSM006,PB210952
SO2105191,I1S0020106,SCREW                  TI020A3B358,1,05/07/2021,47500,CUSM006,PB210952
SO2105191,I1C0070324,COVER       A3 28794A,1,05/07/2021,950,CUSM006,PB210952
SO2105191,I1C0070197,COVER       A3 6396,1,05/07/2021,3610,CUSM006,PB210952
SO2105191,I1C0070198,COVER       3B5430C2089,1,05/07/2021,3705,CUSM006,PB210952
SO2105191,I1W0010056,WASHER       M16,16,05/07/2021,29,CUSM006,PB210952
SO2105191,I100013666,CUTTER PIN(FASTENING)       SPLITPIN-ST-NO.10-40,8,05/07/2021,38,CUSM006,PB210952
SO2105191,I1R0060001,STOP RING C TYPE FOR AXIS    9*S04P032,4,05/07/2021,19,CUSM006,PB210952
SO2105191,I1W0010024,OILESS WASHER    70W-3215,2,05/07/2021,190,CUSM006,PB210952
SO2105191,I1B0050002,OILESS  BUSH        70B-3225,4,05/07/2021,190,CUSM006,PB210952
SO2105191,I1B0050001,OILESS BUSH         70B-3240,4,05/07/2021,238,CUSM006,PB210952
SO2105191,I1H0080035,HINGE            A3 17098,2,05/07/2021,4180,CUSM006,PB210952
SO2105191,I1H0080036,HINGE            A3 17099,2,05/07/2021,4180,CUSM006,PB210952
SO2105191,I1A0050006,AXIS               A4 9096A,2,05/07/2021,760,CUSM006,PB210952
SO2105191,I1S0060080,SPACER         A4 10794,2,05/07/2021,760,CUSM006,PB210952
SO2105191,I1B0020136,HEX BOLT     M16X60(9*B02A16X060),16,05/07/2021,143,CUSM006,PB210952
SO2105191,I100002942,HEX NUT       9*N02A16(M16),16,05/07/2021,29,CUSM006,PB210952
SO2105191,I100006091,SEAL        3B2330B2281,2,05/07/2021,1995,CUSM006,PB210952
SO2105191,I100013660,HOLDER         A4 0248,12,05/07/2021,950,CUSM006,PB210952
SO2105191,I100013661,HOLDER         A4 0249,6,05/07/2021,475,CUSM006,PB210952
SO2105191,I2A0050003,AXIS JOINT     A4 2243,4,05/07/2021,19000,CUSM006,PB210952
SO2105191,I100003501,HEX BOLT      M12X60,8,05/07/2021,152,CUSM006,PB210952
SO2105191,I100006097,LINER             A4 3373,2,05/07/2021,6175,CUSM006,PB210952
SO2105191,I200004663,SPONGE RUBBER     25BX25TX730L,2,05/07/2021,665,CUSM006,PB210952
SO2105191,I2L0010002,LINER       15 003,2,05/07/2021,3610,CUSM006,PB210952
SO2105191,I2L0010003,LINER       15 033A,2,05/07/2021,3420,CUSM006,PB210952
SO2105191,I2N0020006,NUT         WZ8 0234A,8,05/07/2021,475,CUSM006,PB210952
SO2105191,I100006092,SEAL        A4 3358,2,05/07/2021,3040,CUSM006,PB210952
SO2105191,I100013659,SEAL        3B2330B2280,2,05/07/2021,1805,CUSM006,PB210952
SO2106239,I1C0160001,CALCIUM CARBONATE,400,05/07/2021,18,CUSNO36,PC211181
SO2106318,I100003119,STAINLESS STEEL CUT WIRE     SUS430 CCW(0.6MM),1100,05/07/2021,187,CUSA013,SS210249
SO2107005,I1S0110011,STEEL SHOT          S-550,3000,05/07/2021,25,CUST024,SS210251
SO2107011,I2D0020005,DISTRIBUTOR   WA 1802D,5,05/07/2021,1600,CUSE006,PB211244
SO2107011,I2B0060005,BLADE     WA 2075  ( 8PCS/SET ),5,05/07/2021,3840,CUSE006,PB211244
SO2107011,I2C0060004,CONTROL CAGE    WA 1661F,5,05/07/2021,1680,CUSE006,PB211244
SO2107021,I1C0160001,CALCIUM CARBONATE   (25KGS/BAG),400,05/07/2021,18,CUSY016,PC211253
SO2107024,I100000495,PIS SEAL     PNY-20,1,05/07/2021,250,CUSU005,PA211254
SO2107024,I100000494,O-RING     58-2(NBR-70),2,05/07/2021,25,CUSU005,PA211254
SO2107024,I100000496,WIPER SEAL     DKB20-32-6/9,1,05/07/2021,150,CUSU005,PA211254
SO2107024,I100000498,ROD GUIDE RING     AS-035 056.87,1,05/07/2021,130,CUSU005,PA211254
SO2107024,I2B0020192,HEX BOLT     9*B02A12X030 (M12X30),6,05/07/2021,30,CUSU005,PA211254
SO2107024,I2W0010016,SPRING LOCK WASHER     9*W04R12(M12),6,05/07/2021,15,CUSU005,PA211254
SO2107024,I2P0010033,SPRING PIN     9*W24P06X032(6X32),2,05/07/2021,30,CUSU005,PA211254
SO2107025,I2O0010001,RUBBER O-RING      WA 2020,1,05/07/2021,400,CUSU005,PB211255
SO2107025,I2S0030009,SEAL                     WA 1896A,1,05/07/2021,500,CUSU005,PB211255
SO2107025,I2C0060004,CONTROL CAGE    WA 1661F,1,05/07/2021,2100,CUSU005,PB211255
SO2107025,I2D0020005,DISTRIBUTOR         WA 1802D,1,05/07/2021,2000,CUSU005,PB211255
SO2107025,I2B0020005,HEX BOLT          M16X35(12.9HEAD HARDENING),1,05/07/2021,160,CUSU005,PB211255
SO2107026,I100003455,CA2-80Z-PS - PACKING SET,1,05/07/2021,900,CUSU005,PA211256
SO2107027,I100012184,PACKING SET           CS1N125A-PS,1,05/07/2021,3100,CUSU005,PA211257
SO2107028,I100012184,PACKING SET     CS1N125A-PS,1,05/07/2021,3100,CUSU005,PA211258
SO2107029,I100000536,PIS SEAL             PNY-30,1,05/07/2021,400,CUSU005,PA211259
SO2107029,I100000537,WIPPER SEAL     DKB030-042-6/9,1,05/07/2021,180,CUSU005,PA211259
SO2107029,I100000538,ROD SEAL          PGY-85,2,05/07/2021,800,CUSU005,PA211259
SO2107029,I100000539,ROD GUIDE RING       OR AS-044 094.97*01.78,2,05/07/2021,60,CUSU005,PA211259
SO2107029,I2N0010055,SPRAY NOZZLE       9K66A001490 (ST-5),1,05/07/2021,10500,CUSU005,PA211259
SO2107029,I100000494,O-RING            58-2(NBR-70),2,05/07/2021,25,CUSU005,PA211259
SO2107029,I100000495,PIS SEAL             PNY-20,1,05/07/2021,250,CUSU005,PA211259
SO2107029,I100000496,WIPER SEAL      DKB20-32-6/9,1,05/07/2021,150,CUSU005,PA211259
SO2107029,I100000497,ROD SEAL          PGY-63,2,05/07/2021,460,CUSU005,PA211259
SO2107029,I100000498,ROD GUIDE RING        AS-035 056.87,1,05/07/2021,130,CUSU005,PA211259
SO2107029,I100000494,O-RING              58-2(NBR-70),2,05/07/2021,25,CUSU005,PA211259
SO2107030,I2P0030104,PACKING              9K88A012300(PSD-80),4,05/07/2021,250,CUSU005,PA211260
SO2107030,I2W0020018,WEARING             9K90B00023490(WR1-76-80-5),4,05/07/2021,350,CUSU005,PA211260
SO2107030,I2S0030445,CUSHION SEAL     9K88A002420(PCS-40),4,05/07/2021,200,CUSU005,PA211260
SO2107030,I100000496,WIPER SEAL      DKB20-32-6/9,1,05/07/2021,150,CUSU005,PA211260
SO2107030,I100000497,ROD SEAL         PGY-63,2,05/07/2021,460,CUSU005,PA211260
SO2107030,I100000498,ROD GUIDE RING       AS-035 056.87,1,05/07/2021,130,CUSU005,PA211260
SO2107030,I2O0010026,O-RING                 9*S62V075A(G75),8,05/07/2021,50,CUSU005,PA211260
SO2107030,I2W0020017,WEARING             9*S83V045(WR45-40-15),4,05/07/2021,600,CUSU005,PA211260
SO2107030,I2P0030103,PDU PACKING      9K89A010270(PDU-40Z),4,05/07/2021,350,CUSU005,PA211260
SO2107030,I100000494,O-RING              58-2(NBR-70),2,05/07/2021,25,CUSU005,PA211260
SO2107030,I100000495,PIS SEAL           PNY-20,1,05/07/2021,250,CUSU005,PA211260
SO2107031,I2B0060009,BLADE     3A7610A2000,6,05/07/2021,11300,CUSJ004,
SO2107035,I200002692,ROD   1C3530A2022,10,05/07/2021,14100,CUST054,
SO2107036,I1C0160001,CALCIUM CARBONATE,250,05/07/2021,18,CUSJ006,PC211264
SO2107037,I200000054,BEARING    8M3230A2000,1,05/07/2021,256500,CUSI003,PA211265
SO2107038,I2S0030578,SEAL    ZD2038 0845,2,05/07/2021,16435,CUSI003,PA211266
SO2107038,I2S0030579,SEAL    ZD2038 1045,2,05/07/2021,21185,CUSI003,PA211266
SO2101097,I100012439,WHEEL                 TI015A3B217,4,06/07/2021,14600,CUSE001,PB210063
SO2101220,I2C0080274,HYDRAULIC CYLINDER                 FRE92007 B0010,1,06/07/2021,617500,CUSS006,PA210139
SO2106257,I1S0110017,ADVANCE SHOT    AD-6,120,06/07/2021,235,CUSA013,SZ210242
SO2107019,I1S0110011,STEEL SHOT         S-550,500,06/07/2021,29,CUSP058,SS210253
SO2107039,I2S0030670,BLOW SEAL     FBT D2180A,6,06/07/2021,3705,CUSB009,PA211267
SO2107040,I2S0110001,ADVANCE SHOT       AD-4,200,06/07/2021,350,CUSP001,SZ210256
SO2107041,I2S0110001,ADVANCE SHOT             AD-4,200,06/07/2021,350,CUSP001,SZ210256
SO2107042,I2S0110001,ADVANCE SHOT    AD-4,200,06/07/2021,350,CUSP001,SZ210256
SO2107044,I2L0010912,LINER       43 061A,6,06/07/2021,3900,CUSJ004,PB211268
SO2107045,I2L0010110,LINER     3B7530A0007,8,06/07/2021,1100,CUST133,PB211269
SO2107045,I2A0030015,ARM     WA 3670D,2,06/07/2021,7500,CUST133,PB211269
SO2107045,I2S0060032,SPACER     WA 3672A,2,06/07/2021,2300,CUST133,PB211269
SO2107045,I2N0020006,NUT     WZ8 0234A,4,06/07/2021,400,CUST133,PB211269
SO2107045,I2P0060096,PIPE     3B2120B2063,1,06/07/2021,16500,CUST133,PB211269
SO2107045,I2P0060075,PIPE     3B2120B2066,1,06/07/2021,15000,CUST133,PB211269
SO2107045,I2G0080133,GUIDE     3B2700B2332,1,06/07/2021,41000,CUST133,PB211269
SO2107045,I2G0080135,GUIDE     3B2710B2117,1,06/07/2021,15500,CUST133,PB211269
SO2107046,I2S0030596,SEAL             1C2320A2061,12,06/07/2021,9120,CUSK013,PA211270
SO2107046,I2S0030084,SEAL             1C2320A2080,12,06/07/2021,9215,CUSK013,PA211270
SO2107047,I2V0010078,SWITCHING VALVE,1,06/07/2021,29000,CUSA004,PA211271
SO2107048,I2S0030099,SEAL              1C2320A2065,8,06/07/2021,2900,CUSA004,PA211272
SO2107049,I2C0040018,COLLAR   WA 3671,4,06/07/2021,3200,CUST133,PB211273
SO2107049,I2A0030015,ARM    WA 3670D,4,06/07/2021,7500,CUST133,PB211273
SO2107049,I200006205,KNOCKING PIECE     3A4200A0001,4,06/07/2021,22500,CUST133,PB211273
SO2107050,I200006206,PIPE     3B2120C0170,2,06/07/2021,7500,CUST133,PB211273
SO2107051,I2A0030015,ARM     WA 3670D,2,06/07/2021,7500,CUST133,PB211274
SO2107051,I2C0040018,COLLAR     WA 3671,2,06/07/2021,3200,CUST133,PB211274
SO2107051,I2P0060057,PIPE     SCB K1344B,1,06/07/2021,11300,CUST133,PB211274
SO2107051,I200001071,PIPE     SCB K1343B,1,06/07/2021,13700,CUST133,PB211274
SO2107052,I200001080,PIPE     SCB K1342A,1,06/07/2021,14800,CUST133,PB211274
SO2107052,I200001079,PIPE     SCB K1341A,1,06/07/2021,18500,CUST133,PB211274
SO2107053,I200006211,MYA E3807 - SHAFT,2,06/07/2021,12000,CUSS015,PB211275
SO2107054,I2S0030090,SEAL           FBM F2731A,1,06/07/2021,16700,CUST024,PA211276
SO2107058,I200006207,CARTRIDGE FILTER       FXN-4085-100/202,1,06/07/2021,11400,CUSM029,PC211279
SO2107061,I100014292,LINER             TI017A3B051A,1,06/07/2021,29880,CUSC028,PB211281
SO2104068,I2M0040116,GEAR MOTOR     CNVM1-509R-AP-3(380V/50HZ),1,07/07/2021,55100,CUST024,PA210685
SO2104201,I2S0020004,SCREW             MIE 0073A,1,07/07/2021,10925,CUST024,PA210783
SO2106262,I1S0110007,STEEL SHOT    S-110,500,07/07/2021,42,CUSS067,SS210245
SO2106262,I1S0110005,STEEL SHOT    SAE-S70 (SB-2),500,07/07/2021,42,CUSS067,SS210245
SO2107056,I2L0010016,TOP LINER      3A7520A0055A,2,07/07/2021,7200,CUST053,PB211277
SO2107059,I1S0110031,BRITE SHOT     AZ-3S,40,07/07/2021,280,CUSH012,SZ210258
SO2107062,I1S0110031,BRITE SHOT    AZ-3S,40,07/07/2021,280,CUSH012,SZ210258
SO2107063,I2F0070010,UP SET       1F7000A2030,1,07/07/2021,339000,CUST024,PA211282
SO2107064,I100001831,STAINLESS STEEL CUT WIRE   SUS201 CCW(0.3MM),100,07/07/2021,215,CUSS032,SS210259
SO2107064,I100002867,STAINLESS STEEL CUT WIRE   SUS201 CCW(0.6MM),300,07/07/2021,215,CUSS032,SS210259
SO2107066,I200005930,LINER           3B7530B5778 NO.7,1,07/07/2021,11300,CUSJ006,PB211283
SO2107066,I2R0040085,VIBRATION ISOLUTION RUBBER   C-300-B-10X30 1119L,2,07/07/2021,1400,CUSJ006,PB211283
SO2107067,I2L0010015,END LINER     3A7520A0054,3,07/07/2021,9405,CUSI003,PB211284
SO2107068,I100014521,AXIS   CDB F1655B,1,07/07/2021,62100,CUST007,PB211285
SO2107070,I200006213,AXIS     CDB C1680,1,07/07/2021,8500,CUST007,PB211286
SO2107070,I200006214,FLANGE  CDB  C1681,1,07/07/2021,5400,CUST007,PB211286
SO2107070,I200006215,FLANGE  CDB  C1682,1,07/07/2021,3800,CUST007,PB211286
SO2107070,I200006216,SEAL   CDB C1684,1,07/07/2021,1800,CUST007,PB211286
SO2107070,I200004196,KEY  9*S02B14X070(14X9X70) NEW JIS,2,07/07/2021,200,CUST007,PB211286
SO2107070,I2B0070058,BEARING UNIT  9*S42*08N(UCF208) OILLESS,1,07/07/2021,1300,CUST007,PB211286
SO2107070,I2B0070191,BEARING UNIT  9*S44*09N(UCFC209) OILLESS,2,07/07/2021,1300,CUST007,PB211286
SO2107070,I2B0070198,BEARING UNIT  CUCF208CE(9K32A019030)(OILESS),1,07/07/2021,2100,CUST007,PB211286
SO2107070,I200006217,SEAL    CDB C1687,1,07/07/2021,350,CUST007,PB211286
SO2107070,I200006209,SCREW    WD 2421,1,07/07/2021,97100,CUST007,PB211286
SO2107070,I200006210,SCREW    WD 2422C,1,07/07/2021,73800,CUST007,PB211286
SO2107070,I2P0030188,V-PACKING   WZ90 0112A(V50),2,07/07/2021,800,CUST007,PB211286
SO2107070,I2P0030189,V-PACKING    WZ90 0137A(V50),2,07/07/2021,850,CUST007,PB211286
SO2107070,I2K0010063,KEY  9*S02B12X028(12X8X28) NEW JIS,1,07/07/2021,120,CUST007,PB211286
SO2107071,I200004682,SEAL            3B2330B4087,2,07/07/2021,1700,CUSJ006,PB211287
SO2107071,I200001602,LINER           3B7530B5778 NO.4,2,07/07/2021,9900,CUSJ006,PB211287
SO2107071,I2R0040086,VIBRATION ISOLUTION RUBBER   C-300-B-15X30 1119L,2,07/07/2021,1700,CUSJ006,PB211287
SO2107071,I2R0040087,VIBRATION ISOLUTION RUBBER   C-300-B-10X30 938L,2,07/07/2021,1300,CUSJ006,PB211287
SO2107072,I200005912,LINER          3B7530B5778 NO.5,1,07/07/2021,7200,CUSJ006,PB211287
SO2107072,I200005913,LINER          3B7530B5778 NO.6,1,07/07/2021,12300,CUSJ006,PB211287
SO2107072,I2R0040088,VIBRATION ISOLUTION RUBBER   C-300-B-15X30 938L,2,07/07/2021,1500,CUSJ006,PB211287
SO2107072,I2S0030217,SEAL            ZS 0006(ha),1,07/07/2021,3200,CUSJ006,PB211287
SO2106096,I2D0010002,DIAPHRAGM VALVE           WWDO-3-CCR,1,08/07/2021,61600,CUSA004,PA211079
SO2106176,I2B0060004,BLADE     WA 2067( 8PCS/SET ),8,08/07/2021,4800,CUST133,PB211143
SO2106286,I2C0060004,CONTROL CAGE   WA 1661F,2,08/07/2021,2100,CUST007,PB211213
SO2106286,I2D0020005,DISTRIBUTOR       WA 1802D,4,08/07/2021,2000,CUST007,PB211213
SO2106286,I2S0030009,SEAL     WA 1896,1,08/07/2021,500,CUST007,PB211213
SO2106286,I2L0010048,END LINER        WA 2023,1,08/07/2021,7500,CUST007,PB211213
SO2106286,I2L0010049,TOP LINER        WA 2024,2,08/07/2021,4600,CUST007,PB211213
SO2107013,I100015773,RELAY   HH52P-L ( DC24V),50,08/07/2021,1500,CUSS007,PD211246
SO2107077,I200002139,PIPE JOINT   3C2030G2046,2,08/07/2021,15105,CUSM006,PB211290
SO2107077,I200002139,PIPE JOINT   3C2030G2046,2,08/07/2021,15105,CUSM006,PB211290
SO2107077,I200002139,PIPE JOINT   3C2030G2046,2,08/07/2021,15105,CUSM006,PB211290
SO2107078,I2D0050033,DUCT   3C6640C2001,1,08/07/2021,35150,CUSM006,PB211291
SO2107078,I2D0050033,DUCT   3C6640C2001,1,08/07/2021,35150,CUSM006,PB211291
SO2107078,I2D0050033,DUCT   3C6640C2001,1,08/07/2021,35150,CUSM006,PB211291
SO2107079,I2F0010031,DUSTUBE        H-5X43NX31-PH,1001,08/07/2021,1290,CUSNO37,PC211292
SO2107080,I2N0010009,"NOZZLE         MY-B A2416(i,ro)",12,08/07/2021,20425,CUSS015,PB211293
SO2107080,I2N0010065,NOZZLE MAIN BODY     MYA-B A0448,12,08/07/2021,8075,CUSS015,PB211293
SO2107080,I2B0020235,HEX.SOCKET SET SCREW 9*H02B06X006(M6X6),12,08/07/2021,19,CUSS015,PB211293
SO2107080,I200004942,SET BOLT       M6X4,12,08/07/2021,29,CUSS015,PB211293
SO2107081,I200001496,DUCT   3C6610C2006,1,08/07/2021,8075,CUSM006,PB211294
SO2107081,I200001496,DUCT   3C6610C2006,1,08/07/2021,8075,CUSM006,PB211294
SO2107081,I200001496,DUCT   3C6610C2006,1,08/07/2021,8075,CUSM006,PB211294
SO2107082,I200001495,PIPE   3C2140C2025,1,08/07/2021,18525,CUSM006,PB211295
SO2107082,I200001495,PIPE   3C2140C2025,1,08/07/2021,18525,CUSM006,PB211295
SO2107082,I200001495,PIPE   3C2140C2025,1,08/07/2021,18525,CUSM006,PB211295
SO2107083,I2S0070045,COIL SPRING    SWZ30-80,32,08/07/2021,855,CUSI003,PA211296
SO2107084,I2F0010025,FILTER BAG      U-6X35TF-60-PH-S-E1,192,08/07/2021,1710,CUSNO37,PC211297
SO2107085,I2L0010111,SIDE LINER     WSR2 T0056,1,08/07/2021,77400,CUSO001,PB211298
SO2107085,I2P0020019,RING PLATE     WSR2 T0055,1,08/07/2021,73000,CUSO001,PB211298
SO2107086,I2L0010966,LINER    43 069A,4,08/07/2021,6305,CUSJ004,PB211299
SO2107088,I200005521,FILTER BAG     U-6X45PF50-PH-FP,261,08/07/2021,3000,CUSD007,PC211300
SO2104079,I2B0060005,BLADE                         WA 2075C,1,09/07/2021,4800,CUSN036,PB210693
SO2104079,I2L0010015,END LINER                  3A7520A0054,2,09/07/2021,9900,CUSN036,PB210693
SO2104079,I2S0030009,SEAL                            WA 1896A,1,09/07/2021,500,CUSN036,PB210693
SO2104079,I2O0010001,RUBBER O-RING        WA 2020,1,09/07/2021,400,CUSN036,PB210693
SO2104079,I2C0060004,CONTROL CAGE        WA 1661F,1,09/07/2021,2100,CUSN036,PB210693
SO2104079,I2D0020005,DISTRIBUTOR              WA 1802D,1,09/07/2021,2000,CUSN036,PB210693
SO2104079,I2B0020005,CENTERING BOLT       M16X35(9*B04C16X035H)(12.9),1,09/07/2021,160,CUSN036,PB210693
SO2104079,I2B0010120,V BELT                         5V-850(9K24A000370),4,09/07/2021,2400,CUSN036,PB210693
SO2104079,I200003667,FILTER BAG                 U-6X19TF60-SKG-S,24,09/07/2021,950,CUSN036,PB210693
SO2104205,I2S0030795,SEAL        FBM S1102A,4,09/07/2021,4700,CUSS119,PA210787
SO2106259,I1S0110029,BRITE SHOT               AZ-4S (TRT),120,09/07/2021,245,CUST009,SZ210244
SO2106259,I1S0110030,BRITE SHOT               AZ-8S (TRT),80,09/07/2021,245,CUST009,SZ210244
SO2106260,I1C0160001,CALCIUM CARBONATE,75,09/07/2021,18,CUST009,PC211195
SO2106295,I1C0160001,CALCIUM CARBONATE,250,09/07/2021,18,CUSM005,PC211220
SO2106303,I2H0040001,HUB    WA 2961,1,09/07/2021,20300,CUST104,PB211227
SO2106303,I2N0020002,SHOT CAP NUT     9*N14B10(M10),12,09/07/2021,70,CUST104,PB211227
SO2107060,I1C0160001,CALCIUM CARBONATE,200,09/07/2021,18,CUSY003,PC211280
SO2107074,I2V0010008,PROPORTIONAL VALVE  4WRZE16W150-B2/6A24NE/M-872-2,1,09/07/2021,137000,CUSS119,PA211289
SO2107075,I1S0110003,BRITE SHOT     AZ-8S,600,09/07/2021,225,CUSK007,SZ210260
SO2107075,I1S0110004,BRITE SHOT     AZ-12S,600,09/07/2021,250,CUSK007,SZ210260
SO2107089,I1C0160001,CALCIUM CARBONATE,100,09/07/2021,18,CUST007,PC211301
SO2107090,I1C0160001,CALCIUM CARBONATE,250,09/07/2021,18,CUST007,PC211302
SO2107091,I1R0010010,RAIL    6G5320A2003,2,09/07/2021,18500,CUSS006,
SO2107092,I1S0110016,ADVANCE SHOT            AD-4,900,09/07/2021,250,CUSY003,SZ210262
SO2107095,I1S0110013,STEEL SHOT            S-330(SB-10),300,09/07/2021,32,CUSS152,SS210264
SO2107095,I1G0050014,STEEL GRIT              G-80(GH),100,09/07/2021,32,CUSS152,SS210264
SO2107097,I2M0040116,GEAR MOTOR           CNVM1-509R-AP-3(380V/50HZ),1,09/07/2021,77100,CUST024,PA210685
SO2107099,I2M0020070,SINTERED MEDIA           V3-A4.5X8,100,09/07/2021,400,CUSJ003,SS210265
SO2107100,I2W0020001,WEARING           9*S82V063(SW 63),8,09/07/2021,570,CUSK013,PA211304
SO2107103,I2B0020031,HEX BOLT 9*B04C10X030H(M10X30MM 12.9),10,09/07/2021,110,CUSJ006,PB211305
SO2107104,I100015943,HEX NUT (GALVANIZED)   M10,780,09/07/2021,5,CUST136,PA211306
SO2107104,I100002176,SPRING WASHER    M10(ZINC),390,09/07/2021,5,CUST136,PA211306
SO2107104,I100015945,WOODEN WASHER(M10)   SIS-D000,390,09/07/2021,40,CUST136,PA211306
SO2107104,I100015944,WASHER (GALVANIZED)     M10,4,09/07/2021,60,CUST136,PA211306
SO2107104,I100015942,OVAL BOLT    M10x50MM(GAVANIZE),390,09/07/2021,10,CUST136,PA211306
SO2107104,I100012037,BE BELT     W440XEP160X7PX3.0X1.5X15TXL23770MM,1,09/07/2021,155000,CUST136,PA211306
SO2107105,I100001904,SURFACE ACTIVE AGENT BINDER  KKZ01-TH,200,09/07/2021,145,CUSS006,SA210267
SO2107105,I100001905,HMG-05-TH    WATER GLASS BINDER,420,09/07/2021,115,CUSS006,SA210267
SO2107106,I200004717,LINER                1C6300A3937,2,09/07/2021,30000,CUSA004,PA211307
SO2107106,I200004718,LINER                1C6300A3938,2,09/07/2021,17500,CUSA004,PA211307
SO2107106,I200004719,LINER                1C6300A3940,2,09/07/2021,29500,CUSA004,PA211307
SO2107106,I200004720,SPACER             1C6320A3035,2,09/07/2021,7500,CUSA004,PA211307
SO2107106,I200004722,SPACER             1C6320A3036,2,09/07/2021,5500,CUSA004,PA211307
SO2107106,I200006223,LINER                 1C6300A3939,2,09/07/2021,29000,CUSA004,PA211307
SO2107107,I200004721,SPACER           1C6320A3037,4,09/07/2021,7000,CUSA004,PA211307
SO2107108,I200006223,LINER            1C6300A3939,2,09/07/2021,29000,CUSA004,PA211308
SO2107109,I2D0010001,DIAPHRAGM RUBBER PACKING    WWDO-3CCR,4,09/07/2021,6700,CUSA004,PA211309
SO2107111,I200002689,GUIDE     1C2710A2044,4,09/07/2021,46600,CUST054,
SO2107113,I2H0050001,HOOK                        SHB E1162E,2,10/07/2021,21850,CUSM006,PB211313
SO2107113,I2N0020003,SHOT CAP NUT          9*N14B12(M12),4,10/07/2021,95,CUSM006,PB211313
SO2107113,I2W0010019,WASHER                     WZ8 0097,8,10/07/2021,162,CUSM006,PB211313
SO2107113,I2N0020007,NUT                             WZ8 0320B,8,10/07/2021,475,CUSM006,PB211313
SO2107113,I2N0020006,NUT                             WZ8 0234A,8,10/07/2021,475,CUSM006,PB211313
SO2107113,I2N0020002,SHOT CAP NUT          9*N14B10(M10),50,10/07/2021,67,CUSM006,PB211313
SO2107113,I1A0050081,AXIS WASHER            323001050012,1,10/07/2021,95,CUSM006,PB211313
SO2107113,I1S0030001,DUST SEAL                  DKI40X52X7X10,2,10/07/2021,247,CUSM006,PB211313
SO2107113,I100014062,BE BELT ASSEMBLY FOR A3 23127,1,10/07/2021,47500,CUSM006,PB211313
SO2107113,I1C0070324,COVER                        A3 28794A,1,10/07/2021,950,CUSM006,PB211313
SO2107113,I1C0070197,COVER                        A3 6396,1,10/07/2021,3610,CUSM006,PB211313
SO2107113,I1C0070198,COVER                        3B5430C2089,1,10/07/2021,3705,CUSM006,PB211313
SO2107113,I1H0070027,HOLDER                      A4 5375,2,10/07/2021,380,CUSM006,PB211313
SO2107113,I1B0030008,BRACKET                    A4 5377,2,10/07/2021,760,CUSM006,PB211313
SO2107113,I100014029,HOLDER                   A4 3377(ro),2,10/07/2021,3800,CUSM006,PB211313
SO2107113,I100006099,SEAL                         A4 0936,2,10/07/2021,4750,CUSM006,PB211313
SO2107113,I100014030,LINER                        3B7530E2019,2,10/07/2021,30020,CUSM006,PB211313
SO2107113,I100006114,LINER                        3B7530E2018,2,10/07/2021,3325,CUSM006,PB211313
SO2107113,I1S0020106,SCREW                      TI020A3B358,1,10/07/2021,47500,CUSM006,PB211313
SO2107113,I100006093,HOLDER                  SCB J6226,2,10/07/2021,2660,CUSM006,PB211313
